3.800000000000000000e+01 1.203031126666006230e+03 4.830632101312632570e-02 1.886794166092687464e+00
3.900000000000000000e+01 1.221024134993828966e+03 5.274569117000428575e-02 1.845523395174663017e+00
4.000000000000000000e+01 1.239198547778676584e+03 5.743112467230681445e-02 1.792349264532564490e+00
4.100000000000000000e+01 1.257557146247825358e+03 6.236652327921673317e-02 1.725249861069984902e+00
4.200000000000000000e+01 1.276101066921353095e+03 6.756187319632694921e-02 1.645341554501241532e+00
4.300000000000000000e+01 1.294818035529599683e+03 7.302851460295226027e-02 1.554126011417395814e+00
4.399999999999999289e+01 1.313732919554154932e+03 7.877563345683501195e-02 1.451500374755507972e+00
4.499999999999999289e+01 1.332885443177110119e+03 8.480959294262249704e-02 1.337057225092390222e+00
4.600000000000000000e+01 1.352222250388157136e+03 9.113368806881778916e-02 1.210786055300160813e+00
4.699999999999999289e+01 1.371726223671149228e+03 9.775067793274211381e-02 1.072406919869675290e+00
4.799999999999999289e+01 1.391376305520541791e+03 1.046563164299399301e-01 9.215539428208467942e-01
4.900000000000000000e+01 1.411166295131289644e+03 1.118456146209307056e-01 7.579355316760879591e-01
5.000000000000000000e+01 1.431156846850598868e+03 1.193247260916089486e-01 5.813990041074871273e-01
5.100000000000000000e+01 1.451410302744668570e+03 1.270998967133484814e-01 3.919635301172705311e-01
5.200000000000000000e+01 1.471869473801427830e+03 1.351732844892907515e-01 1.901336379014167965e-01
5.300000000000000000e+01 1.492456573677049164e+03 1.435426826979064874e-01 -2.367472997372211188e-02
5.400000000000000000e+01 1.513145814479456249e+03 1.522066274526914786e-01 -2.499047939317092792e-01
5.500000000000000000e+01 1.533926265017071501e+03 1.611651405371915258e-01 -4.893694091045479588e-01
5.600000000000000000e+01 1.554905520832399588e+03 1.704126929559212633e-01 -7.433323651439661672e-01
5.700000000000000000e+01 1.576189869988269493e+03 1.799482946581710541e-01 -1.012296329006273421e+00
5.800000000000000000e+01 1.597744135022842329e+03 1.897743188344999665e-01 -1.295894438627064549e+00
5.899999999999999289e+01 1.619488568372778673e+03 1.998938815104921995e-01 -1.593472354787258904e+00
6.000000000000000000e+01 1.641410277626989455e+03 2.103026703614820359e-01 -1.903959750653775984e+00
6.100000000000000000e+01 1.663522368055042762e+03 2.209962751391128244e-01 -2.226462046954432061e+00
6.200000000000000000e+01 1.685830510395386682e+03 2.319698939002657334e-01 -2.561144215472632268e+00
6.300000000000000000e+01 1.708351516366627038e+03 2.432193696131558502e-01 -2.908450972456176675e+00
6.400000000000000000e+01 1.731087340986870231e+03 2.547398024109737147e-01 -3.268819605802617989e+00
6.500000000000000000e+01 1.754062224324971112e+03 2.665285209319843696e-01 -3.642746830211506026e+00
6.600000000000000000e+01 1.777313086834524938e+03 2.785766823196820230e-01 -4.030705595355337678e+00
6.700000000000000000e+01 1.800823573604582634e+03 2.908774997993755496e-01 -4.432234387220137961e+00
6.800000000000000000e+01 1.824560296707938051e+03 3.034217292767276142e-01 -4.846632504607625513e+00
6.900000000000000000e+01 1.848482439867130324e+03 3.162023551624758566e-01 -5.273228959720522191e+00
7.000000000000000000e+01 1.872564043505200971e+03 3.292131047023826862e-01 -5.711545901868046116e+00
7.100000000000000000e+01 1.896782667689522441e+03 3.424500582889948852e-01 -6.161360680057207162e+00
7.200000000000000000e+01 1.921233947968292341e+03 3.559090520466692831e-01 -6.623300590030418711e+00
7.300000000000000000e+01 1.946009611183787229e+03 3.695845610714217910e-01 -7.097988134969132723e+00
7.400000000000000000e+01 1.971097387274786570e+03 3.834651177790683318e-01 -7.584976135618809678e+00
7.500000000000000000e+01 1.996477577829816482e+03 3.975385117503996146e-01 -8.083483136963641513e+00
7.600000000000000000e+01 2.022092178903557169e+03 4.117907265993542842e-01 -8.592764960396193530e+00
7.700000000000000000e+01 2.047833961318793854e+03 4.262124074328616508e-01 -9.111691691724438158e+00
7.800000000000000000e+01 2.073713385719710459e+03 4.407931362260238406e-01 -9.640262660651453430e+00
7.900000000000000000e+01 2.099800339552495188e+03 4.555232377889678608e-01 -1.017877433089032380e+01
8.000000000000000000e+01 2.126142425212581657e+03 4.703930369318210514e-01 -1.072767173315912892e+01
8.100000000000000000e+01 2.152783855905051041e+03 4.853922058669324913e-01 -1.128705107483140857e+01
8.200000000000000000e+01 2.179733003022801768e+03 5.005092920855909178e-01 -1.185635610492754566e+01
8.300000000000000000e+01 2.206957707017128087e+03 5.157307048112573789e-01 -1.243505316663588722e+01
8.400000000000000000e+01 2.234448093390073609e+03 5.310435961024175811e-01 -1.302231146913478810e+01
8.500000000000000000e+01 2.262186859293432008e+03 5.464343751825327944e-01 -1.361767163911508938e+01
8.600000000000000000e+01 2.290162717627408256e+03 5.618919168237049844e-01 -1.422033284385430640e+01
8.700000000000000000e+01 2.318343874184364722e+03 5.774030726322038065e-01 -1.482983693353414800e+01
8.800000000000000000e+01 2.346711978855322741e+03 5.929556740928890735e-01 -1.544575571643547107e+01
8.899999999999998579e+01 2.375278394932306583e+03 6.085375526906212640e-01 -1.606773528434165144e+01
9.000000000000000000e+01 2.404047057357088306e+03 6.241320829001103521e-01 -1.669557029604104414e+01
9.100000000000000000e+01 2.433028619885278204e+03 6.397264110766734957e-01 -1.732881597509840432e+01
9.200000000000000000e+01 2.462223469776572074e+03 6.553056858924799499e-01 -1.796725834022397095e+01
9.300000000000000000e+01 2.491646141454755707e+03 6.708551137251795859e-01 -1.861036969140186415e+01
9.400000000000000000e+01 2.521288884292862349e+03 6.863621294574979714e-01 -1.925791946262619803e+01
9.500000000000000000e+01 2.551166232714674607e+03 7.018111966320608186e-01 -1.990937995388108561e+01
9.600000000000001421e+01 2.581270436093227090e+03 7.171882644615434899e-01 -2.056429774865315707e+01
9.700000000000001421e+01 2.611601172151802075e+03 7.324785393235964115e-01 -2.122221943042902126e+01
9.799999999999998579e+01 2.642165546963934503e+03 7.476664847608449627e-01 -2.188269158269530124e+01
9.900000000000000000e+01 2.672940953202156834e+03 7.627380499859646168e-01 -2.254518650543610647e+01
1.000000000000000000e+02 2.703941925290253948e+03 7.776814127167057666e-01 -2.320917649863556420e+01
1.010000000000000000e+02 2.735160712601257273e+03 7.924817793307191716e-01 -2.387413386227778744e+01
1.020000000000000000e+02 2.766596992858453177e+03 8.071169278554050086e-01 -2.453975374685439803e+01
1.030000000000000000e+02 2.798235587084622239e+03 8.215869213689136474e-01 -2.520521131833950434e+01
1.040000000000000000e+02 2.830076173003049917e+03 8.358621095483957930e-01 -2.587012744372222883e+01
1.050000000000000000e+02 2.862110999986769457e+03 8.499351271217517878e-01 -2.653390013948419934e+01
1.060000000000000000e+02 2.894332317408814561e+03 8.637911804666322801e-01 -2.719585313860452302e+01
1.070000000000000000e+02 2.926732374642218474e+03 8.774229043109373904e-01 -2.785553302456981939e+01
1.080000000000000000e+02 2.959295992709764960e+03 8.908080766820679619e-01 -2.851233781386170563e+01
1.090000000000000000e+02 2.992030277684986686e+03 9.039393323079240039e-01 -2.916559123945929954e+01
1.100000000000000000e+02 3.024920050590668325e+03 9.167944492159060266e-01 -2.981483988484921710e+01
1.110000000000000000e+02 3.057957593579207696e+03 9.293660374380297018e-01 -3.045955730676210749e+01
1.120000000000000000e+02 3.091142748270708125e+03 9.416466082227689105e-01 -3.109899923840718472e+01
1.130000000000000000e+02 3.124467960714387573e+03 9.536137914222128087e-01 -3.173279408725268880e+01
1.140000000000000000e+02 3.157925676959465818e+03 9.652526452387008016e-01 -3.236027312675686574e+01
1.150000000000000000e+02 3.191508343055160367e+03 9.765630845750715716e-01 -3.298091619738296743e+01
1.160000000000000142e+02 3.225215833400939573e+03 9.875301676336639689e-01 -3.359420313959422089e+01
1.170000000000000000e+02 3.259040594046021397e+03 9.981315242665673715e-01 -3.419953951035137152e+01
1.180000000000000000e+02 3.292967642689374316e+03 1.008367069376620906e+00 -3.479633086661517183e+01
1.190000000000000000e+02 3.326996853730467137e+03 1.018221861166163755e+00 -3.538413133235135888e+01
1.200000000000000000e+02 3.361120673218517368e+03 1.027688386187784575e+00 -3.596234646452066386e+01
1.210000000000000000e+02 3.395331547202743423e+03 1.036751702643822659e+00 -3.653038182008386059e+01
1.220000000000000000e+02 3.429614493382114688e+03 1.045404297086866885e+00 -3.708779152300665771e+01
1.230000000000000000e+02 3.463969386156099063e+03 1.053638656069507018e+00 -3.763398113024982905e+01
1.240000000000000000e+02 3.498388671573913598e+03 1.061439837794081020e+00 -3.816835619877409869e+01
1.250000000000000000e+02 3.532857367334526316e+03 1.068807757163428240e+00 -3.869047085254518947e+01
1.260000000000000000e+02 3.567375347837407389e+03 1.075727472379888194e+00 -3.919980493202638172e+01
1.270000000000000000e+02 3.601927630781526204e+03 1.082198898346300231e+00 -3.969576399417841372e+01
1.280000000000000000e+02 3.636506662216097538e+03 1.088207093265002756e+00 -4.017790216296700834e+01
1.290000000000000000e+02 3.671112316540593383e+03 1.093751972038835119e+00 -4.064569927885542455e+01
1.300000000000000000e+02 3.705729611453977213e+03 1.098818592870135724e+00 -4.109856089880437935e+01
1.310000000000000000e+02 3.740343664346097285e+03 1.103406901234349258e+00 -4.153604148254863304e+01
1.320000000000000000e+02 3.774962276421046681e+03 1.107516964897338640e+00 -4.195762254939625535e+01
1.330000000000000000e+02 3.809563635172796694e+03 1.111134025497072297e+00 -4.236286023792686706e+01
1.340000000000000000e+02 3.844148213146067974e+03 1.114273038072518096e+00 -4.275116211971502622e+01
1.350000000000000000e+02 3.878701626185080386e+03 1.116911815911393546e+00 -4.312223290034532397e+01
1.360000000000000000e+02 3.913224346834556400e+03 1.119057885702418043e+00 -4.347540586788986872e+01
1.370000000000000000e+02 3.947701990938715880e+03 1.120703917433808705e+00 -4.381023716092822440e+01
1.380000000000000000e+02 3.982127602692030905e+03 1.121857437794284040e+00 -4.412635720154248986e+01
1.390000000000000000e+02 4.016486797938718155e+03 1.122511116772061390e+00 -4.442332212831223615e+01
1.400000000000000000e+02 4.050787477573753222e+03 1.122665052705610123e+00 -4.470068807981705561e+01
1.410000000000000000e+02 4.085007829091105123e+03 1.122334200633897439e+00 -4.495808547813903289e+01
1.420000000000000000e+02 4.119140896685244115e+03 1.121503802194891763e+00 -4.519499617835528227e+01
1.430000000000000000e+02 4.153187152900889487e+03 1.120181384077310938e+00 -4.541112488605033093e+01
1.440000000000000000e+02 4.187124785232012982e+03 1.118374472969873024e+00 -4.560602773980381386e+01
1.450000000000000000e+02 4.220954266223338891e+03 1.116075738860796474e+00 -4.577918659469280982e+01
1.460000000000000000e+02 4.254646355018582653e+03 1.113300136789049155e+00 -4.593038043980438800e+01
1.470000000000000000e+02 4.288194095812217711e+03 1.110055193443349797e+00 -4.605901684671314911e+01
1.480000000000000000e+02 4.321583104448464837e+03 1.106341007162164658e+00 -4.616480052100366294e+01
1.490000000000000000e+02 4.354798996771544807e+03 1.102165104634214243e+00 -4.624728760125554317e+01
1.500000000000000000e+02 4.387827388625677486e+03 1.097535012548215283e+00 -4.630603422604834662e+01
1.510000000000000000e+02 4.420646313390606338e+03 1.092458259161011469e+00 -4.634074455169999140e+01
1.520000000000000000e+02 4.453262901390167826e+03 1.086942379001949899e+00 -4.635112053746173189e+01
1.530000000000000000e+02 4.485661843783223958e+03 1.081002336518753770e+00 -4.633686359331810678e+01
1.540000000000000000e+02 4.517842688429128430e+03 1.074653096159144505e+00 -4.629782369625863936e+01
1.550000000000000000e+02 4.549797554836993186e+03 1.067894765670344359e+00 -4.623362797276543290e+01
1.560000000000000000e+02 4.581533419216429138e+03 1.060749737850327223e+00 -4.614412639982803199e+01
1.570000000000000000e+02 4.613027544376041988e+03 1.053218120446314909e+00 -4.602902038743096114e+01
1.580000000000000000e+02 4.644286906525443555e+03 1.045329734606529559e+00 -4.588808562906130106e+01
1.590000000000000000e+02 4.675296196823491300e+03 1.037084688078193873e+00 -4.572109781820610408e+01
1.600000000000000000e+02 4.706047534779296257e+03 1.028505373659280631e+00 -4.552790693185492898e+01
1.610000000000000000e+02 4.736518183201465035e+03 1.019606755797512365e+00 -4.530821437999232870e+01
1.620000000000000000e+02 4.766700261599108671e+03 1.010403798940611164e+00 -4.506194442311033299e+01
1.630000000000000000e+02 4.796585889481333652e+03 1.000926324236799392e+00 -4.478872418769103092e+01
1.640000000000000000e+02 4.826152329656753864e+03 9.911744394333005248e-01 -4.448855221772898716e+01
1.650000000000000000e+02 4.855399129984726642e+03 9.811705373280865672e-01 -4.416112992320871911e+01
1.660000000000000000e+02 4.884310981624105807e+03 9.709370107191291899e-01 -4.380638156462228494e+01
1.670000000000000000e+02 4.912880004084008760e+03 9.604962524044020622e-01 -4.342415711895926478e+01
1.680000000000000000e+02 4.941098316873536533e+03 9.498706551818768551e-01 -4.301452941371669425e+01
1.690000000000000000e+02 4.968958039501807434e+03 9.390826118495271269e-01 -4.257734842588415347e+01
1.700000000000000000e+02 4.996451291477921586e+03 9.281470868550737441e-01 -4.211253841595365799e+01
1.710000000000000000e+02 5.023562763960741904e+03 9.170939013467406253e-01 -4.162002364441728730e+01
1.719999999999999716e+02 5.050299433159879300e+03 9.059454481224996636e-01 -4.109980265526959897e+01
1.730000000000000000e+02 5.076638561883940383e+03 8.947241199803240841e-01 -4.055179970900263697e+01
1.740000000000000000e+02 5.102572269642037099e+03 8.834523097181852247e-01 -3.997601334961095887e+01
1.750000000000000000e+02 5.128100104293524964e+03 8.721672668345562540e-01 -3.937259068809413520e+01
1.760000000000000000e+02 5.153206883528115213e+03 8.608839678579710553e-01 -3.874145680919188095e+01
1.770000000000000000e+02 5.177885359509175032e+03 8.496397226909588873e-01 -3.808261437813715133e+01
1.780000000000000000e+02 5.202120982580670898e+03 8.384569966163613053e-01 -3.739614116791308618e+01
1.790000000000000000e+02 5.225914059787070073e+03 8.273582549170186429e-01 -3.668204066800033303e+01
1.800000000000000000e+02 5.249257469822588064e+03 8.163808195762719544e-01 -3.594046493488448846e+01
1.809999999999999716e+02 5.272136663031192256e+03 8.055545842272124890e-01 -3.517156602505120588e+01
1.820000000000000284e+02 5.294551946457350823e+03 7.949094425029310518e-01 -3.437542171148362513e+01
1.830000000000000000e+02 5.316496198795280179e+03 7.844678596862688646e-01 -3.355218405066737830e+01
1.840000000000000000e+02 5.337954870388946802e+03 7.742671577605665378e-01 -3.270207938259058977e+01
1.850000000000000000e+02 5.358928268282816134e+03 7.643446587091645705e-01 -3.182503691323138639e+01
1.860000000000000000e+02 5.379401842820859201e+03 7.547228278149051839e-01 -3.092143154958292328e+01
1.870000000000000000e+02 5.399375901047539628e+03 7.454323015459033419e-01 -2.999134106462831539e+01
1.880000000000000284e+02 5.418843321657074739e+03 7.365133732256001764e-01 -2.903506608185820426e+01
1.889999999999999716e+02 5.437789554993433740e+03 7.279974221571370308e-01 -2.805275865775821842e+01
1.900000000000000000e+02 5.456214908101080255e+03 7.199187989837542156e-01 -2.704471941581898875e+01
1.910000000000000000e+02 5.474112259674236157e+03 7.123096258436184547e-01 -2.601124897953116744e+01
1.920000000000000284e+02 5.491467060056861555e+03 7.052049962149949947e-01 -2.495242512187785877e+01
1.930000000000000000e+02 5.508272187943176505e+03 6.986385179061000983e-01 -2.386854846634971139e+01
1.940000000000000284e+02 5.524535378727900934e+03 6.926460272302250587e-01 -2.276006820344235848e+01
1.950000000000000000e+02 5.540242082755000411e+03 6.872633605006603918e-01 -2.162721067314394219e+01
1.960000000000000000e+02 5.555392607068936741e+03 6.825263540306971688e-01 -2.047042506595007083e+01
1.970000000000000284e+02 5.569987258714183554e+03 6.784723298036759997e-01 -1.929001200535139304e+01
1.980000000000000000e+02 5.584026344735203566e+03 6.751371241328885109e-01 -1.808634639834104618e+01
1.990000000000000000e+02 5.597487887125716952e+03 6.725565733316253292e-01 -1.685972886840965401e+01
2.000000000000000284e+02 5.610387049630687216e+03 6.707665137131771926e-01 -1.561068288955535799e+01
2.010000000000000000e+02 5.622709222520205913e+03 6.698049981755125337e-01 -1.433943444238895459e+01
2.020000000000000000e+02 5.634446984119086665e+03 6.697078034299307481e-01 -1.304657948752443097e+01
2.030000000000000000e+02 5.645577995977771934e+03 6.705121799373842117e-01 -1.173234220868594235e+01
2.040000000000000000e+02 5.656109633047699390e+03 6.722546353238002537e-01 -1.039724392360764682e+01
2.050000000000000000e+02 5.666012128529059737e+03 6.749724200501303617e-01 -9.041731666521194200e+00
2.060000000000000000e+02 5.675292857373287916e+03 6.787012989072764846e-01 -7.666178188155739370e+00
2.070000000000000000e+02 5.683936909481076327e+03 6.834792651912161565e-01 -6.270963667590691237e+00
2.080000000000000000e+02 5.691936803103361854e+03 6.893428265278757072e-01 -4.856691134412949751e+00
2.090000000000000000e+02 5.699322198242334707e+03 6.963277477081576405e-01 -3.423896763057172610e+00
2.100000000000000000e+02 5.706078184798682742e+03 7.044720220280388245e-01 -1.973139013008765819e+00
2.110000000000000000e+02 5.712212137723845444e+03 7.138128999484710802e-01 -5.049674297328321515e-01
2.120000000000000000e+02 5.717738860319511332e+03 7.243854034253317531e-01 9.800550702750721044e-01
2.130000000000000000e+02 5.722658299186872682e+03 7.362275257545977114e-01 2.481374484539693892e+00
2.140000000000000000e+02 5.726977829277362616e+03 7.493765173972206650e-01 3.998430867905575781e+00
2.150000000000000000e+02 5.730697397192172502e+03 7.638622004639028518e-01 5.530636047486312989e+00
2.160000000000000000e+02 5.733802092831993832e+03 7.797299966008711669e-01 7.077394422045253819e+00
2.170000000000000000e+02 5.736291862798013426e+03 7.970097279188280703e-01 8.638088105294993824e+00
2.180000000000000000e+02 5.738166653691418105e+03 8.157312165284748007e-01 1.021221063620187053e+01
2.190000000000000000e+02 5.739418983763149299e+03 8.359391412410140942e-01 1.179907727332623857e+01
2.200000000000000000e+02 5.740041371264144800e+03 8.576633241671474117e-01 1.339816669893393630e+01
2.210000000000000000e+02 5.740041191145845005e+03 8.809335874175768799e-01 1.500873474478331282e+01
2.220000000000000000e+02 5.739403533308937767e+03 9.057946098035043470e-01 1.663033437664270409e+01
2.230000000000000000e+02 5.738135772704862575e+03 9.322687850853823566e-01 1.826214714276797579e+01
2.240000000000000000e+02 5.736245284285056186e+03 9.603933637241626187e-01 1.990365172542495387e+01
2.250000000000000000e+02 5.733732014650710880e+03 9.901907394802966778e-01 2.155402967286948268e+01
2.260000000000000000e+02 5.730588482052763538e+03 1.021705591164987492e+00 2.321275966736742546e+01
2.270000000000000000e+02 5.726822061442651830e+03 1.054967740888935968e+00 2.487909754067710821e+01
2.280000000000000000e+02 5.722432699421567122e+03 1.089999582412594981e+00 2.655237340805938828e+01
2.290000000000000000e+02 5.717427770940947084e+03 1.126838366196915686e+00 2.823191738477509816e+01
2.300000000000000000e+02 5.711799794251732237e+03 1.165513914352601210e+00 2.991705958608510230e+01
2.310000000000000000e+02 5.705556144305358430e+03 1.206041192289852848e+00 3.160705584374772670e+01
2.320000000000000000e+02 5.698704196053266060e+03 1.248457450469622643e+00 3.330123627302383227e+01
2.330000000000000000e+02 5.691236467746396556e+03 1.292792511002612388e+00 3.499885670567174145e+01
2.340000000000000000e+02 5.683152905985934922e+03 1.339068767649274516e+00 3.669917297344984775e+01
2.350000000000000000e+02 5.674468314073571491e+03 1.387316042520310599e+00 3.840158947512141197e+01
2.360000000000000000e+02 5.665167781909997757e+03 1.437564157726423320e+00 4.010528775894237441e+01
2.370000000000000000e+02 5.655273541147148535e+03 1.489820650327563722e+00 4.180952365667102555e+01
2.380000000000000000e+02 5.644778110035963437e+03 1.544115342434434268e+00 4.351362728356820497e+01
2.390000000000000000e+02 5.633688863527884678e+03 1.600463199457237806e+00 4.521685447139228842e+01
2.400000000000000000e+02 5.622005748224097260e+03 1.658901471856925047e+00 4.691831248489659600e+01
2.410000000000000284e+02 5.609728710725790734e+03 1.719445125043697953e+00 4.861748000634698030e+01
2.420000000000000000e+02 5.596872554334656343e+03 1.782109124427759816e+00 5.031346430049680407e+01
2.430000000000000000e+02 5.583437225651881818e+03 1.846915863769561739e+00 5.200552119910438620e+01
2.440000000000000000e+02 5.569422671278656708e+03 1.913880308479305903e+00 5.369305510093309408e+01
2.450000000000000000e+02 5.554843694516665892e+03 1.983024852317443187e+00 5.537524755423876144e+01
2.460000000000000000e+02 5.539707670317353404e+03 2.054349603993677942e+00 5.705142867428221365e+01
2.469999999999999716e+02 5.524007116931657038e+03 2.127884385618710628e+00 5.872085429282184066e+01
2.480000000000000000e+02 5.507764266011513428e+03 2.203644162602742984e+00 6.038270595811343355e+01
2.490000000000000000e+02 5.490971635807864004e+03 2.281629043655477584e+00 6.203638806892040947e+01
2.500000000000000000e+02 5.473644029622396374e+03 2.361868850887616222e+00 6.368108217349851685e+01
2.509999999999999716e+02 5.455773978709554285e+03 2.444348781669438697e+00 6.531589566836628080e+01
2.520000000000000000e+02 5.437368923038303365e+03 2.529090956566785398e+00 6.694015932760983389e+01
2.530000000000000000e+02 5.418428887230867986e+03 2.616095156455822579e+00 6.855305549007555044e+01
2.540000000000000000e+02 5.398968752609964213e+03 2.705376018913218328e+00 7.015369221110719877e+01
2.549999999999999716e+02 5.378973687097316542e+03 2.796925896464889760e+00 7.174140039655608803e+01
2.559999999999999716e+02 5.358458572015645586e+03 2.890759426687504963e+00 7.331536238526850013e+01
2.570000000000000000e+02 5.337430860337419290e+03 2.986876390457229746e+00 7.487498336659822940e+01
2.580000000000000000e+02 5.315905433385364631e+03 3.085269140299983004e+00 7.641922282888413065e+01
2.590000000000000000e+02 5.293889744131945008e+03 3.185952313792431490e+00 7.794852593051496115e+01
2.600000000000000000e+02 5.271406102250137337e+03 3.288918263460494096e+00 7.946066362378954295e+01
2.610000000000000000e+02 5.248454532362158716e+03 3.394166770180333970e+00 8.095637820110664507e+01
2.620000000000000000e+02 5.225057344140986061e+03 3.501697614828124916e+00 8.243418344979012602e+01
2.630000000000000000e+02 5.201221990559082769e+03 3.611510578280029637e+00 8.389407882721371834e+01
2.640000000000000000e+02 5.176955924588924972e+03 3.723598013061965695e+00 8.533457812070125215e+01
2.650000000000000000e+02 5.152259170852733405e+03 3.837944843349603286e+00 8.675642362265156748e+01
2.660000000000000000e+02 5.127139182322976922e+03 3.954543421668857306e+00 8.815738628536341537e+01
2.670000000000000000e+02 5.101610840322377044e+03 4.073378672195395289e+00 8.953672273118560554e+01
2.680000000000000000e+02 5.075674169473157235e+03 4.194442947455137016e+00 9.089517525251697805e+01
2.690000000000000000e+02 5.049329194397534593e+03 4.317728599973997383e+00 9.223051480165628391e+01
2.700000000000000000e+02 5.022583368067983429e+03 4.443213125577395672e+00 9.354348367100232053e+01
2.710000000000000000e+02 4.995459000157472474e+03 4.570888876791246780e+00 9.483185281285393842e+01
2.720000000000000000e+02 4.967948686937974344e+03 4.700740777791219571e+00 9.609636451960990655e+01
2.730000000000000000e+02 4.940082166432709528e+03 4.832731467702233275e+00 9.733553257859404084e+01
2.740000000000000000e+02 4.911852034913647913e+03 4.966860727400452369e+00 9.855009928220511028e+01
2.750000000000000000e+02 4.883273173703512839e+03 5.103098624361045665e+00 9.973783558274196537e+01
2.760000000000000000e+02 4.854367892475273038e+03 5.241430082759680253e+00 1.008994837726033751e+02
2.770000000000000000e+02 4.825136215851151064e+03 5.381832598421773639e+00 1.020335576391131553e+02
2.780000000000000000e+02 4.795585596803616681e+03 5.524283667172743328e+00 1.031393138046200875e+02
2.790000000000000000e+02 4.765730916655392321e+03 5.668745928137506773e+00 1.042174945615229831e+02
2.800000000000000000e+02 4.735587056729197684e+03 5.815189448791231008e+00 1.052666136971456439e+02
2.810000000000000000e+02 4.705154041647255326e+03 5.963599153309584899e+00 1.062866706688619018e+02
2.820000000000000000e+02 4.674446752732284040e+03 6.113930252467232762e+00 1.072769220990204957e+02
2.830000000000000000e+02 4.643480071307008075e+03 6.266160242089592991e+00 1.082366246099702636e+02
2.840000000000000000e+02 4.612254021993643619e+03 6.420259189651834397e+00 1.091650348240600010e+02
2.850000000000000000e+02 4.580783486114916741e+03 6.576189734278877097e+00 1.100621521986635116e+02
2.860000000000000000e+02 4.549075916643297205e+03 6.733921943445882796e+00 1.109279761911545990e+02
2.870000000000000000e+02 4.517153623251751924e+03 6.893403599577269780e+00 1.117617634238820727e+02
